PHEWAS_CODE;ICD10_CODE;EXCLUSION;STR
Q26;Q269;Q20-Q28;Congenital malformations of great veins
Q26;Q260;Q20-Q28;Congenital malformations of great veins
Q26;Q264;Q20-Q28;Congenital malformations of great veins
Q26;Q268;Q20-Q28;Congenital malformations of great veins
Q26;Q266;Q20-Q28;Congenital malformations of great veins
Q26;Q263;Q20-Q28;Congenital malformations of great veins
Q26;Q261;Q20-Q28;Congenital malformations of great veins
Q26;Q26;Q20-Q28;Congenital malformations of great veins
Q27;Q27;Q20-Q28;Other congenital malformations of peripheral vascular system
Q27;Q272;Q20-Q28;Other congenital malformations of peripheral vascular system
Q27;Q274;Q20-Q28;Other congenital malformations of peripheral vascular system
Q27;Q271;Q20-Q28;Other congenital malformations of peripheral vascular system
Q27;Q270;Q20-Q28;Other congenital malformations of peripheral vascular system
Q27;Q273;Q20-Q28;Other congenital malformations of peripheral vascular system
Q27;Q279;Q20-Q28;Other congenital malformations of peripheral vascular system
Q27;Q278;Q20-Q28;Other congenital malformations of peripheral vascular system
Q28;Q282;Q20-Q28;Other congenital malformations of circulatory system
Q28;Q280;Q20-Q28;Other congenital malformations of circulatory system
Q28;Q28;Q20-Q28;Other congenital malformations of circulatory system
Q28;Q289;Q20-Q28;Other congenital malformations of circulatory system
Q28;Q283;Q20-Q28;Other congenital malformations of circulatory system
Q28;Q281;Q20-Q28;Other congenital malformations of circulatory system
Q28;Q288;Q20-Q28;Other congenital malformations of circulatory system
Q30;Q301;Q30-Q34;Congenital malformations of nose
Q30;Q302;Q30-Q34;Congenital malformations of nose
Q30;Q308;Q30-Q34;Congenital malformations of nose
Q30;Q303;Q30-Q34;Congenital malformations of nose
Q30;Q309;Q30-Q34;Congenital malformations of nose
Q30;Q300;Q30-Q34;Congenital malformations of nose
Q30;Q30;Q30-Q34;Congenital malformations of nose
Q31;Q310;Q30-Q34;Congenital malformations of larynx
Q31;Q314;Q30-Q34;Congenital malformations of larynx
Q31;Q318;Q30-Q34;Congenital malformations of larynx
Q31;Q31;Q30-Q34;Congenital malformations of larynx
Q31;Q312;Q30-Q34;Congenital malformations of larynx
Q31;Q319;Q30-Q34;Congenital malformations of larynx
Q31;Q313;Q30-Q34;Congenital malformations of larynx
Q31;Q311;Q30-Q34;Congenital malformations of larynx
Q31;Q315;Q30-Q34;Congenital malformations of larynx
Q32;Q320;Q30-Q34;Congenital malformations of trachea and bronchus
Q32;Q321;Q30-Q34;Congenital malformations of trachea and bronchus
Q32;Q32;Q30-Q34;Congenital malformations of trachea and bronchus
Q32;Q323;Q30-Q34;Congenital malformations of trachea and bronchus
Q32;Q324;Q30-Q34;Congenital malformations of trachea and bronchus
Q32;Q322;Q30-Q34;Congenital malformations of trachea and bronchus
Q33;Q333;Q30-Q34;Congenital malformations of lung
Q33;Q334;Q30-Q34;Congenital malformations of lung
Q33;Q332;Q30-Q34;Congenital malformations of lung
Q33;Q338;Q30-Q34;Congenital malformations of lung
Q33;Q330;Q30-Q34;Congenital malformations of lung
Q33;Q335;Q30-Q34;Congenital malformations of lung
Q33;Q336;Q30-Q34;Congenital malformations of lung
Q33;Q33;Q30-Q34;Congenital malformations of lung
Q33;Q331;Q30-Q34;Congenital malformations of lung
Q33;Q339;Q30-Q34;Congenital malformations of lung
Q34;Q34;Q30-Q34;Other congenital malformations of respiratory system
Q34;Q349;Q30-Q34;Other congenital malformations of respiratory system
Q34;Q340;Q30-Q34;Other congenital malformations of respiratory system
Q34;Q348;Q30-Q34;Other congenital malformations of respiratory system
Q34;Q341;Q30-Q34;Other congenital malformations of respiratory system
Q35;Q351;Q35-Q37;Cleft palate
Q35;Q356;Q35-Q37;Cleft palate
Q35;Q350;Q35-Q37;Cleft palate
Q35;Q359;Q35-Q37;Cleft palate
Q35;Q358;Q35-Q37;Cleft palate
Q35;Q35;Q35-Q37;Cleft palate
Q35;Q357;Q35-Q37;Cleft palate
Q35;Q353;Q35-Q37;Cleft palate
Q35;Q355;Q35-Q37;Cleft palate
Q35;Q352;Q35-Q37;Cleft palate
Q35;Q354;Q35-Q37;Cleft palate
Q36;Q36;Q35-Q37;Cleft lip
Q36;Q360;Q35-Q37;Cleft lip
Q36;Q369;Q35-Q37;Cleft lip
Q36;Q361;Q35-Q37;Cleft lip
Q37;Q375;Q35-Q37;Cleft palate with cleft lip
Q37;Q378;Q35-Q37;Cleft palate with cleft lip
Q37;Q370;Q35-Q37;Cleft palate with cleft lip
Q37;Q379;Q35-Q37;Cleft palate with cleft lip
Q37;Q373;Q35-Q37;Cleft palate with cleft lip
Q37;Q374;Q35-Q37;Cleft palate with cleft lip
Q37;Q371;Q35-Q37;Cleft palate with cleft lip
Q37;Q37;Q35-Q37;Cleft palate with cleft lip
Q37;Q372;Q35-Q37;Cleft palate with cleft lip
Q38;Q387;Q38-Q45;Other congenital malformations of tongue, mouth and pharynx
Q38;Q38;Q38-Q45;Other congenital malformations of tongue, mouth and pharynx
Q38;Q388;Q38-Q45;Other congenital malformations of tongue, mouth and pharynx
Q38;Q386;Q38-Q45;Other congenital malformations of tongue, mouth and pharynx
Q38;Q382;Q38-Q45;Other congenital malformations of tongue, mouth and pharynx
Q38;Q381;Q38-Q45;Other congenital malformations of tongue, mouth and pharynx
Q38;Q383;Q38-Q45;Other congenital malformations of tongue, mouth and pharynx
Q38;Q380;Q38-Q45;Other congenital malformations of tongue, mouth and pharynx
Q38;Q385;Q38-Q45;Other congenital malformations of tongue, mouth and pharynx
Q38;Q384;Q38-Q45;Other congenital malformations of tongue, mouth and pharynx
Q39;Q393;Q38-Q45;Congenital malformations of oesophagus
Q39;Q39;Q38-Q45;Congenital malformations of oesophagus
Q39;Q390;Q38-Q45;Congenital malformations of oesophagus
Q39;Q394;Q38-Q45;Congenital malformations of oesophagus
Q39;Q399;Q38-Q45;Congenital malformations of oesophagus
Q39;Q392;Q38-Q45;Congenital malformations of oesophagus
Q39;Q395;Q38-Q45;Congenital malformations of oesophagus
Q39;Q391;Q38-Q45;Congenital malformations of oesophagus
Q39;Q398;Q38-Q45;Congenital malformations of oesophagus
Q39;Q396;Q38-Q45;Congenital malformations of oesophagus
Q40;Q40;Q38-Q45;Other congenital malformations of upper alimentary tract
Q40;Q400;Q38-Q45;Other congenital malformations of upper alimentary tract
Q40;Q402;Q38-Q45;Other congenital malformations of upper alimentary tract
Q40;Q409;Q38-Q45;Other congenital malformations of upper alimentary tract
Q40;Q401;Q38-Q45;Other congenital malformations of upper alimentary tract
Q40;Q408;Q38-Q45;Other congenital malformations of upper alimentary tract
Q40;Q403;Q38-Q45;Other congenital malformations of upper alimentary tract
Q41;Q412;Q38-Q45;Congenital absence, atresia and stenosis of small intestine
Q41;Q410;Q38-Q45;Congenital absence, atresia and stenosis of small intestine
Q41;Q411;Q38-Q45;Congenital absence, atresia and stenosis of small intestine
Q41;Q419;Q38-Q45;Congenital absence, atresia and stenosis of small intestine
Q41;Q418;Q38-Q45;Congenital absence, atresia and stenosis of small intestine
Q41;Q41;Q38-Q45;Congenital absence, atresia and stenosis of small intestine
Q42;Q423;Q38-Q45;Congenital absence, atresia and stenosis of large intestine
Q42;Q428;Q38-Q45;Congenital absence, atresia and stenosis of large intestine
Q42;Q421;Q38-Q45;Congenital absence, atresia and stenosis of large intestine
Q42;Q422;Q38-Q45;Congenital absence, atresia and stenosis of large intestine
Q42;Q42;Q38-Q45;Congenital absence, atresia and stenosis of large intestine
Q42;Q420;Q38-Q45;Congenital absence, atresia and stenosis of large intestine
Q42;Q429;Q38-Q45;Congenital absence, atresia and stenosis of large intestine
Q43;Q439;Q38-Q45;Other congenital malformations of intestine
Q43;Q437;Q38-Q45;Other congenital malformations of intestine
Q43;Q431;Q38-Q45;Other congenital malformations of intestine
Q43;Q438;Q38-Q45;Other congenital malformations of intestine
Q43;Q436;Q38-Q45;Other congenital malformations of intestine
Q43;Q43;Q38-Q45;Other congenital malformations of intestine
Q43;Q435;Q38-Q45;Other congenital malformations of intestine
Q43;Q433;Q38-Q45;Other congenital malformations of intestine
Q43;Q434;Q38-Q45;Other congenital malformations of intestine
Q43;Q430;Q38-Q45;Other congenital malformations of intestine
Q43;Q432;Q38-Q45;Other congenital malformations of intestine
Q44;Q441;Q38-Q45;Congenital malformations of gallbladder, bile ducts and liver
Q44;Q447;Q38-Q45;Congenital malformations of gallbladder, bile ducts and liver
Q44;Q446;Q38-Q45;Congenital malformations of gallbladder, bile ducts and liver
Q44;Q440;Q38-Q45;Congenital malformations of gallbladder, bile ducts and liver
Q44;Q44;Q38-Q45;Congenital malformations of gallbladder, bile ducts and liver
Q44;Q442;Q38-Q45;Congenital malformations of gallbladder, bile ducts and liver
Q44;Q443;Q38-Q45;Congenital malformations of gallbladder, bile ducts and liver
Q44;Q445;Q38-Q45;Congenital malformations of gallbladder, bile ducts and liver
Q44;Q444;Q38-Q45;Congenital malformations of gallbladder, bile ducts and liver
Q45;Q450;Q38-Q45;Other congenital malformations of digestive system
Q45;Q459;Q38-Q45;Other congenital malformations of digestive system
Q45;Q452;Q38-Q45;Other congenital malformations of digestive system
Q45;Q458;Q38-Q45;Other congenital malformations of digestive system
Q45;Q453;Q38-Q45;Other congenital malformations of digestive system
Q45;Q45;Q38-Q45;Other congenital malformations of digestive system
Q45;Q451;Q38-Q45;Other congenital malformations of digestive system
Q50;Q503;Q50-Q56;Congenital malformations of ovaries, fallopian tubes and broad ligaments
Q50;Q504;Q50-Q56;Congenital malformations of ovaries, fallopian tubes and broad ligaments
Q50;Q505;Q50-Q56;Congenital malformations of ovaries, fallopian tubes and broad ligaments
Q50;Q500;Q50-Q56;Congenital malformations of ovaries, fallopian tubes and broad ligaments
Q50;Q50;Q50-Q56;Congenital malformations of ovaries, fallopian tubes and broad ligaments
Q50;Q502;Q50-Q56;Congenital malformations of ovaries, fallopian tubes and broad ligaments
Q50;Q501;Q50-Q56;Congenital malformations of ovaries, fallopian tubes and broad ligaments
Q50;Q506;Q50-Q56;Congenital malformations of ovaries, fallopian tubes and broad ligaments
Q51;Q516;Q50-Q56;Congenital malformations of uterus and cervix
Q51;Q519;Q50-Q56;Congenital malformations of uterus and cervix
Q51;Q518;Q50-Q56;Congenital malformations of uterus and cervix
Q51;Q511;Q50-Q56;Congenital malformations of uterus and cervix
Q51;Q517;Q50-Q56;Congenital malformations of uterus and cervix
Q51;Q515;Q50-Q56;Congenital malformations of uterus and cervix
Q51;Q513;Q50-Q56;Congenital malformations of uterus and cervix
Q51;Q514;Q50-Q56;Congenital malformations of uterus and cervix
Q51;Q512;Q50-Q56;Congenital malformations of uterus and cervix
Q51;Q51;Q50-Q56;Congenital malformations of uterus and cervix
Q51;Q510;Q50-Q56;Congenital malformations of uterus and cervix
Q52;Q52;Q50-Q56;Other congenital malformations of female genitalia
Q52;Q521;Q50-Q56;Other congenital malformations of female genitalia
Q52;Q523;Q50-Q56;Other congenital malformations of female genitalia
Q52;Q520;Q50-Q56;Other congenital malformations of female genitalia
Q52;Q529;Q50-Q56;Other congenital malformations of female genitalia
Q52;Q524;Q50-Q56;Other congenital malformations of female genitalia
Q52;Q522;Q50-Q56;Other congenital malformations of female genitalia
Q52;Q525;Q50-Q56;Other congenital malformations of female genitalia
Q52;Q528;Q50-Q56;Other congenital malformations of female genitalia
Q52;Q526;Q50-Q56;Other congenital malformations of female genitalia
Q52;Q527;Q50-Q56;Other congenital malformations of female genitalia
Q53;Q532;Q50-Q56;Undescended testicle
Q53;Q539;Q50-Q56;Undescended testicle
Q53;Q53;Q50-Q56;Undescended testicle
Q53;Q530;Q50-Q56;Undescended testicle
Q53;Q531;Q50-Q56;Undescended testicle
Q54;Q542;Q50-Q56;Hypospadias
Q54;Q543;Q50-Q56;Hypospadias
Q54;Q548;Q50-Q56;Hypospadias
Q54;Q544;Q50-Q56;Hypospadias
Q54;Q541;Q50-Q56;Hypospadias
Q54;Q540;Q50-Q56;Hypospadias
Q54;Q54;Q50-Q56;Hypospadias
Q54;Q549;Q50-Q56;Hypospadias
Q55;Q558;Q50-Q56;Other congenital malformations of male genital organs
Q55;Q550;Q50-Q56;Other congenital malformations of male genital organs
Q55;Q559;Q50-Q56;Other congenital malformations of male genital organs
Q55;Q553;Q50-Q56;Other congenital malformations of male genital organs
Q55;Q554;Q50-Q56;Other congenital malformations of male genital organs
Q55;Q556;Q50-Q56;Other congenital malformations of male genital organs
Q55;Q552;Q50-Q56;Other congenital malformations of male genital organs
Q55;Q555;Q50-Q56;Other congenital malformations of male genital organs
Q55;Q55;Q50-Q56;Other congenital malformations of male genital organs
Q55;Q551;Q50-Q56;Other congenital malformations of male genital organs
Q56;Q56;Q50-Q56;Indeterminate sex and pseudohermaphroditism
Q56;Q561;Q50-Q56;Indeterminate sex and pseudohermaphroditism
Q56;Q564;Q50-Q56;Indeterminate sex and pseudohermaphroditism
Q56;Q562;Q50-Q56;Indeterminate sex and pseudohermaphroditism
Q56;Q560;Q50-Q56;Indeterminate sex and pseudohermaphroditism
Q56;Q563;Q50-Q56;Indeterminate sex and pseudohermaphroditism
Q60;Q601;Q60-Q64;Renal agenesis and other reduction defects of kidney
Q60;Q600;Q60-Q64;Renal agenesis and other reduction defects of kidney
Q60;Q602;Q60-Q64;Renal agenesis and other reduction defects of kidney
Q60;Q604;Q60-Q64;Renal agenesis and other reduction defects of kidney
Q60;Q60;Q60-Q64;Renal agenesis and other reduction defects of kidney
Q60;Q605;Q60-Q64;Renal agenesis and other reduction defects of kidney
Q60;Q603;Q60-Q64;Renal agenesis and other reduction defects of kidney
Q60;Q606;Q60-Q64;Renal agenesis and other reduction defects of kidney
Q61;Q612;Q60-Q64;Cystic kidney disease
Q61;Q614;Q60-Q64;Cystic kidney disease
Q61;Q618;Q60-Q64;Cystic kidney disease
Q61;Q615;Q60-Q64;Cystic kidney disease
Q61;Q619;Q60-Q64;Cystic kidney disease
Q61;Q613;Q60-Q64;Cystic kidney disease
Q61;Q611;Q60-Q64;Cystic kidney disease
Q61;Q61;Q60-Q64;Cystic kidney disease
Q61;Q610;Q60-Q64;Cystic kidney disease
Q62;Q623;Q60-Q64;Congenital obstructive defects of renal pelvis and congenital malformations of ureter
Q62;Q626;Q60-Q64;Congenital obstructive defects of renal pelvis and congenital malformations of ureter
Q62;Q625;Q60-Q64;Congenital obstructive defects of renal pelvis and congenital malformations of ureter
Q62;Q624;Q60-Q64;Congenital obstructive defects of renal pelvis and congenital malformations of ureter
Q62;Q621;Q60-Q64;Congenital obstructive defects of renal pelvis and congenital malformations of ureter
Q62;Q628;Q60-Q64;Congenital obstructive defects of renal pelvis and congenital malformations of ureter
Q62;Q622;Q60-Q64;Congenital obstructive defects of renal pelvis and congenital malformations of ureter
Q62;Q627;Q60-Q64;Congenital obstructive defects of renal pelvis and congenital malformations of ureter
Q62;Q620;Q60-Q64;Congenital obstructive defects of renal pelvis and congenital malformations of ureter
Q62;Q62;Q60-Q64;Congenital obstructive defects of renal pelvis and congenital malformations of ureter
Q63;Q63;Q60-Q64;Other congenital malformations of kidney
Q63;Q633;Q60-Q64;Other congenital malformations of kidney
Q63;Q630;Q60-Q64;Other congenital malformations of kidney
Q63;Q632;Q60-Q64;Other congenital malformations of kidney
Q63;Q638;Q60-Q64;Other congenital malformations of kidney
Q63;Q631;Q60-Q64;Other congenital malformations of kidney
Q63;Q639;Q60-Q64;Other congenital malformations of kidney
Q64;Q647;Q60-Q64;Other congenital malformations of urinary system
Q64;Q646;Q60-Q64;Other congenital malformations of urinary system
Q64;Q643;Q60-Q64;Other congenital malformations of urinary system
Q64;Q649;Q60-Q64;Other congenital malformations of urinary system
Q64;Q640;Q60-Q64;Other congenital malformations of urinary system
Q64;Q648;Q60-Q64;Other congenital malformations of urinary system
Q64;Q642;Q60-Q64;Other congenital malformations of urinary system
Q64;Q64;Q60-Q64;Other congenital malformations of urinary system
Q64;Q645;Q60-Q64;Other congenital malformations of urinary system
Q64;Q644;Q60-Q64;Other congenital malformations of urinary system
Q64;Q641;Q60-Q64;Other congenital malformations of urinary system
Q65;Q654;Q65-Q79;Congenital deformities of hip
Q65;Q65;Q65-Q79;Congenital deformities of hip
Q65;Q651;Q65-Q79;Congenital deformities of hip
Q65;Q653;Q65-Q79;Congenital deformities of hip
Q65;Q656;Q65-Q79;Congenital deformities of hip
Q65;Q658;Q65-Q79;Congenital deformities of hip
Q65;Q655;Q65-Q79;Congenital deformities of hip
Q65;Q659;Q65-Q79;Congenital deformities of hip
